Race ID,Contest Name,Ward Name,Voting Station Type,Voting Station Description,Facility Name,Eligible Voters in Voting Subdivision,Acclaimed,Candidate Order,Candidate Last Name,Candidate First Name,Votes Received
301,Mayor,City Wide,Regular,09-12 Chappelle Gardens Residents Association,Chappelle Gardens Residents Association,3233,No,7,LIGERTWOOD,Bob (Robert),4
301,Mayor,City Wide,Regular,09-12 Chappelle Gardens Residents Association,Chappelle Gardens Residents Association,3233,No,8,MAK,Henry,3
301,Mayor,City Wide,Regular,09-12 Chappelle Gardens Residents Association,Chappelle Gardens Residents Association,3233,No,9,MUGHAL,Fahad,33
301,Mayor,City Wide,Regular,09-12 Chappelle Gardens Residents Association,Chappelle Gardens Residents Association,3233,No,10,NIKOLIC,Gordon,11
301,Mayor,City Wide,Regular,09-12 Chappelle Gardens Residents Association,Chappelle Gardens Residents Association,3233,No,11,SHEWCHUK,Steven Charles,40
301,Mayor,City Wide,Regular,09-12 Chappelle Gardens Residents Association,Chappelle Gardens Residents Association,3233,No,12,STEPHENS,Neil,5
301,Mayor,City Wide,Regular,09-12 Chappelle Gardens Residents Association,Chappelle Gardens Residents Association,3233,No,13,THOMAS,Justin,51
301,Mayor,City Wide,Regular,09-12 Chappelle Gardens Residents Association,Chappelle Gardens Residents Association,3233,No,14,Over Votes,,0
301,Mayor,City Wide,Regular,09-12 Chappelle Gardens Residents Association,Chappelle Gardens Residents Association,3233,No,15,Under Votes,,7
301,Mayor,City Wide,Regular,09-13 Ellerslie Rugby Park,Ellerslie Rugby Park,4017,No,1,BOUCHIER,Taz,5
301,Mayor,City Wide,Regular,09-13 Ellerslie Rugby Park,Ellerslie Rugby Park,4017,No,2,BUTLER,Mike,22
301,Mayor,City Wide,Regular,09-13 Ellerslie Rugby Park,Ellerslie Rugby Park,4017,No,3,COUSINEAU,Ron,8
301,Mayor,City Wide,Regular,09-13 Ellerslie Rugby Park,Ellerslie Rugby Park,4017,No,4,FROST,Carla,16
301,Mayor,City Wide,Regular,09-13 Ellerslie Rugby Park,Ellerslie Rugby Park,4017,No,5,IVESON,Don,682
301,Mayor,City Wide,Regular,09-13 Ellerslie Rugby Park,Ellerslie Rugby Park,4017,No,6,KOZIAK,Don,35
301,Mayor,City Wide,Regular,09-13 Ellerslie Rugby Park,Ellerslie Rugby Park,4017,No,7,LIGERTWOOD,Bob (Robert),4
301,Mayor,City Wide,Regular,09-13 Ellerslie Rugby Park,Ellerslie Rugby Park,4017,No,8,MAK,Henry,13
301,Mayor,City Wide,Regular,09-13 Ellerslie Rugby Park,Ellerslie Rugby Park,4017,No,9,MUGHAL,Fahad,40
301,Mayor,City Wide,Regular,09-13 Ellerslie Rugby Park,Ellerslie Rugby Park,4017,No,10,NIKOLIC,Gordon,3
301,Mayor,City Wide,Regular,09-13 Ellerslie Rugby Park,Ellerslie Rugby Park,4017,No,11,SHEWCHUK,Steven Charles,28
301,Mayor,City Wide,Regular,09-13 Ellerslie Rugby Park,Ellerslie Rugby Park,4017,No,12,STEPHENS,Neil,3
301,Mayor,City Wide,Regular,09-13 Ellerslie Rugby Park,Ellerslie Rugby Park,4017,No,13,THOMAS,Justin,40
301,Mayor,City Wide,Regular,09-13 Ellerslie Rugby Park,Ellerslie Rugby Park,4017,No,14,Over Votes,,1
301,Mayor,City Wide,Regular,09-13 Ellerslie Rugby Park,Ellerslie Rugby Park,4017,No,15,Under Votes,,10
301,Mayor,City Wide,Regular,09-14 Johnny Bright School,Johnny Bright School,6777,No,1,BOUCHIER,Taz,19
301,Mayor,City Wide,Regular,09-14 Johnny Bright School,Johnny Bright School,6777,No,2,BUTLER,Mike,36
301,Mayor,City Wide,Regular,09-14 Johnny Bright School,Johnny Bright School,6777,No,3,COUSINEAU,Ron,14
301,Mayor,City Wide,Regular,09-14 Johnny Bright School,Johnny Bright School,6777,No,4,FROST,Carla,22
301,Mayor,City Wide,Regular,09-14 Johnny Bright School,Johnny Bright School,6777,No,5,IVESON,Don,1392
301,Mayor,City Wide,Regular,09-14 Johnny Bright School,Johnny Bright School,6777,No,6,KOZIAK,Don,61
301,Mayor,City Wide,Regular,09-14 Johnny Bright School,Johnny Bright School,6777,No,7,LIGERTWOOD,Bob (Robert),12
301,Mayor,City Wide,Regular,09-14 Johnny Bright School,Johnny Bright School,6777,No,8,MAK,Henry,29
301,Mayor,City Wide,Regular,09-14 Johnny Bright School,Johnny Bright School,6777,No,9,MUGHAL,Fahad,68
301,Mayor,City Wide,Regular,09-14 Johnny Bright School,Johnny Bright School,6777,No,10,NIKOLIC,Gordon,2
301,Mayor,City Wide,Regular,09-14 Johnny Bright School,Johnny Bright School,6777,No,11,SHEWCHUK,Steven Charles,59
301,Mayor,City Wide,Regular,09-14 Johnny Bright School,Johnny Bright School,6777,No,12,STEPHENS,Neil,12
301,Mayor,City Wide,Regular,09-14 Johnny Bright School,Johnny Bright School,6777,No,13,THOMAS,Justin,87
301,Mayor,City Wide,Regular,09-14 Johnny Bright School,Johnny Bright School,6777,No,14,Over Votes,,1
301,Mayor,City Wide,Regular,09-14 Johnny Bright School,Johnny Bright School,6777,No,15,Under Votes,,16
301,Mayor,City Wide,Virtual,Ward 9 City Wide Hospital Vote,,,No,1,BOUCHIER,Taz,0
301,Mayor,City Wide,Virtual,Ward 9 City Wide Hospital Vote,,,No,2,BUTLER,Mike,1
301,Mayor,City Wide,Virtual,Ward 9 City Wide Hospital Vote,,,No,3,COUSINEAU,Ron,0
301,Mayor,City Wide,Virtual,Ward 9 City Wide Hospital Vote,,,No,4,FROST,Carla,0
301,Mayor,City Wide,Virtual,Ward 9 City Wide Hospital Vote,,,No,5,IVESON,Don,14
301,Mayor,City Wide,Virtual,Ward 9 City Wide Hospital Vote,,,No,6,KOZIAK,Don,1
301,Mayor,City Wide,Virtual,Ward 9 City Wide Hospital Vote,,,No,7,LIGERTWOOD,Bob (Robert),0
301,Mayor,City Wide,Virtual,Ward 9 City Wide Hospital Vote,,,No,8,MAK,Henry,0
301,Mayor,City Wide,Virtual,Ward 9 City Wide Hospital Vote,,,No,9,MUGHAL,Fahad,0
301,Mayor,City Wide,Virtual,Ward 9 City Wide Hospital Vote,,,No,10,NIKOLIC,Gordon,0
301,Mayor,City Wide,Virtual,Ward 9 City Wide Hospital Vote,,,No,11,SHEWCHUK,Steven Charles,0
301,Mayor,City Wide,Virtual,Ward 9 City Wide Hospital Vote,,,No,12,STEPHENS,Neil,0
301,Mayor,City Wide,Virtual,Ward 9 City Wide Hospital Vote,,,No,13,THOMAS,Justin,1
301,Mayor,City Wide,Virtual,Ward 9 City Wide Hospital Vote,,,No,14,Over Votes,,0
301,Mayor,City Wide,Virtual,Ward 9 City Wide Hospital Vote,,,No,15,Under Votes,,2
301,Mayor,City Wide,Virtual,Ward 9 Post Secondary Advance Vote,,,No,1,BOUCHIER,Taz,1
301,Mayor,City Wide,Virtual,Ward 9 Post Secondary Advance Vote,,,No,2,BUTLER,Mike,0
301,Mayor,City Wide,Virtual,Ward 9 Post Secondary Advance Vote,,,No,3,COUSINEAU,Ron,0
301,Mayor,City Wide,Virtual,Ward 9 Post Secondary Advance Vote,,,No,4,FROST,Carla,1
301,Mayor,City Wide,Virtual,Ward 9 Post Secondary Advance Vote,,,No,5,IVESON,Don,33
301,Mayor,City Wide,Virtual,Ward 9 Post Secondary Advance Vote,,,No,6,KOZIAK,Don,0
301,Mayor,City Wide,Virtual,Ward 9 Post Secondary Advance Vote,,,No,7,LIGERTWOOD,Bob (Robert),1
301,Mayor,City Wide,Virtual,Ward 9 Post Secondary Advance Vote,,,No,8,MAK,Henry,2
301,Mayor,City Wide,Virtual,Ward 9 Post Secondary Advance Vote,,,No,9,MUGHAL,Fahad,0
301,Mayor,City Wide,Virtual,Ward 9 Post Secondary Advance Vote,,,No,10,NIKOLIC,Gordon,1
301,Mayor,City Wide,Virtual,Ward 9 Post Secondary Advance Vote,,,No,11,SHEWCHUK,Steven Charles,1
301,Mayor,City Wide,Virtual,Ward 9 Post Secondary Advance Vote,,,No,12,STEPHENS,Neil,0
301,Mayor,City Wide,Virtual,Ward 9 Post Secondary Advance Vote,,,No,13,THOMAS,Justin,0
301,Mayor,City Wide,Virtual,Ward 9 Post Secondary Advance Vote,,,No,14,Over Votes,,0
301,Mayor,City Wide,Virtual,Ward 9 Post Secondary Advance Vote,,,No,15,Under Votes,,0
301,Mayor,City Wide,Virtual,Ward 9 City Wide Special Ballots,,,No,1,BOUCHIER,Taz,0
301,Mayor,City Wide,Virtual,Ward 9 City Wide Special Ballots,,,No,2,BUTLER,Mike,2
301,Mayor,City Wide,Virtual,Ward 9 City Wide Special Ballots,,,No,3,COUSINEAU,Ron,1
301,Mayor,City Wide,Virtual,Ward 9 City Wide Special Ballots,,,No,4,FROST,Carla,0
301,Mayor,City Wide,Virtual,Ward 9 City Wide Special Ballots,,,No,5,IVESON,Don,61
301,Mayor,City Wide,Virtual,Ward 9 City Wide Special Ballots,,,No,6,KOZIAK,Don,1
301,Mayor,City Wide,Virtual,Ward 9 City Wide Special Ballots,,,No,7,LIGERTWOOD,Bob (Robert),1
301,Mayor,City Wide,Virtual,Ward 9 City Wide Special Ballots,,,No,8,MAK,Henry,0
301,Mayor,City Wide,Virtual,Ward 9 City Wide Special Ballots,,,No,9,MUGHAL,Fahad,0
301,Mayor,City Wide,Virtual,Ward 9 City Wide Special Ballots,,,No,10,NIKOLIC,Gordon,0
301,Mayor,City Wide,Virtual,Ward 9 City Wide Special Ballots,,,No,11,SHEWCHUK,Steven Charles,1
301,Mayor,City Wide,Virtual,Ward 9 City Wide Special Ballots,,,No,12,STEPHENS,Neil,1
301,Mayor,City Wide,Virtual,Ward 9 City Wide Special Ballots,,,No,13,THOMAS,Justin,0
301,Mayor,City Wide,Virtual,Ward 9 City Wide Special Ballots,,,No,14,Over Votes,,0
301,Mayor,City Wide,Virtual,Ward 9 City Wide Special Ballots,,,No,15,Under Votes,,1
301,Mayor,City Wide,Virtual,Ward 9 Senior Accommodation Facility Vote,,,No,1,BOUCHIER,Taz,1
301,Mayor,City Wide,Virtual,Ward 9 Senior Accommodation Facility Vote,,,No,2,BUTLER,Mike,1
301,Mayor,City Wide,Virtual,Ward 9 Senior Accommodation Facility Vote,,,No,3,COUSINEAU,Ron,1
301,Mayor,City Wide,Virtual,Ward 9 Senior Accommodation Facility Vote,,,No,4,FROST,Carla,2
301,Mayor,City Wide,Virtual,Ward 9 Senior Accommodation Facility Vote,,,No,5,IVESON,Don,112
301,Mayor,City Wide,Virtual,Ward 9 Senior Accommodation Facility Vote,,,No,6,KOZIAK,Don,5
301,Mayor,City Wide,Virtual,Ward 9 Senior Accommodation Facility Vote,,,No,7,LIGERTWOOD,Bob (Robert),0
301,Mayor,City Wide,Virtual,Ward 9 Senior Accommodation Facility Vote,,,No,8,MAK,Henry,2
301,Mayor,City Wide,Virtual,Ward 9 Senior Accommodation Facility Vote,,,No,9,MUGHAL,Fahad,0
301,Mayor,City Wide,Virtual,Ward 9 Senior Accommodation Facility Vote,,,No,10,NIKOLIC,Gordon,0
301,Mayor,City Wide,Virtual,Ward 9 Senior Accommodation Facility Vote,,,No,11,SHEWCHUK,Steven Charles,3
301,Mayor,City Wide,Virtual,Ward 9 Senior Accommodation Facility Vote,,,No,12,STEPHENS,Neil,0
301,Mayor,City Wide,Virtual,Ward 9 Senior Accommodation Facility Vote,,,No,13,THOMAS,Justin,2
301,Mayor,City Wide,Virtual,Ward 9 Senior Accommodation Facility Vote,,,No,14,Over Votes,,0
301,Mayor,City Wide,Virtual,Ward 9 Senior Accommodation Facility Vote,,,No,15,Under Votes,,7
301,Mayor,City Wide,Virtual,Ward 9 Ward Base Advance Vote,,,No,1,BOUCHIER,Taz,32
301,Mayor,City Wide,Virtual,Ward 9 Ward Base Advance Vote,,,No,2,BUTLER,Mike,53
301,Mayor,City Wide,Virtual,Ward 9 Ward Base Advance Vote,,,No,3,COUSINEAU,Ron,32
301,Mayor,City Wide,Virtual,Ward 9 Ward Base Advance Vote,,,No,4,FROST,Carla,45
301,Mayor,City Wide,Virtual,Ward 9 Ward Base Advance Vote,,,No,5,IVESON,Don,3101
301,Mayor,City Wide,Virtual,Ward 9 Ward Base Advance Vote,,,No,6,KOZIAK,Don,265
301,Mayor,City Wide,Virtual,Ward 9 Ward Base Advance Vote,,,No,7,LIGERTWOOD,Bob (Robert),17
301,Mayor,City Wide,Virtual,Ward 9 Ward Base Advance Vote,,,No,8,MAK,Henry,119
301,Mayor,City Wide,Virtual,Ward 9 Ward Base Advance Vote,,,No,9,MUGHAL,Fahad,139
301,Mayor,City Wide,Virtual,Ward 9 Ward Base Advance Vote,,,No,10,NIKOLIC,Gordon,12
301,Mayor,City Wide,Virtual,Ward 9 Ward Base Advance Vote,,,No,11,SHEWCHUK,Steven Charles,223
301,Mayor,City Wide,Virtual,Ward 9 Ward Base Advance Vote,,,No,12,STEPHENS,Neil,23
301,Mayor,City Wide,Virtual,Ward 9 Ward Base Advance Vote,,,No,13,THOMAS,Justin,87
301,Mayor,City Wide,Virtual,Ward 9 Ward Base Advance Vote,,,No,14,Over Votes,,6
301,Mayor,City Wide,Virtual,Ward 9 Ward Base Advance Vote,,,No,15,Under Votes,,112
301,Mayor,City Wide,Regular,10-01 Grandview Heights Community Centre,Grandview Heights Community Centre,1666,No,1,BOUCHIER,Taz,7
301,Mayor,City Wide,Regular,10-01 Grandview Heights Community Centre,Grandview Heights Community Centre,1666,No,2,BUTLER,Mike,14
301,Mayor,City Wide,Regular,10-01 Grandview Heights Community Centre,Grandview Heights Community Centre,1666,No,3,COUSINEAU,Ron,9
301,Mayor,City Wide,Regular,10-01 Grandview Heights Community Centre,Grandview Heights Community Centre,1666,No,4,FROST,Carla,13
301,Mayor,City Wide,Regular,10-01 Grandview Heights Community Centre,Grandview Heights Community Centre,1666,No,5,IVESON,Don,613
301,Mayor,City Wide,Regular,10-01 Grandview Heights Community Centre,Grandview Heights Community Centre,1666,No,6,KOZIAK,Don,58
301,Mayor,City Wide,Regular,10-01 Grandview Heights Community Centre,Grandview Heights Community Centre,1666,No,7,LIGERTWOOD,Bob (Robert),1
301,Mayor,City Wide,Regular,10-01 Grandview Heights Community Centre,Grandview Heights Community Centre,1666,No,8,MAK,Henry,6
301,Mayor,City Wide,Regular,10-01 Grandview Heights Community Centre,Grandview Heights Community Centre,1666,No,9,MUGHAL,Fahad,19
301,Mayor,City Wide,Regular,10-01 Grandview Heights Community Centre,Grandview Heights Community Centre,1666,No,10,NIKOLIC,Gordon,2
301,Mayor,City Wide,Regular,10-01 Grandview Heights Community Centre,Grandview Heights Community Centre,1666,No,11,SHEWCHUK,Steven Charles,67
301,Mayor,City Wide,Regular,10-01 Grandview Heights Community Centre,Grandview Heights Community Centre,1666,No,12,STEPHENS,Neil,3
301,Mayor,City Wide,Regular,10-01 Grandview Heights Community Centre,Grandview Heights Community Centre,1666,No,13,THOMAS,Justin,23
301,Mayor,City Wide,Regular,10-01 Grandview Heights Community Centre,Grandview Heights Community Centre,1666,No,14,Over Votes,,0
301,Mayor,City Wide,Regular,10-01 Grandview Heights Community Centre,Grandview Heights Community Centre,1666,No,15,Under Votes,,12
301,Mayor,City Wide,Regular,10-02 Malmo School,Malmo School,3645,No,1,BOUCHIER,Taz,17
301,Mayor,City Wide,Regular,10-02 Malmo School,Malmo School,3645,No,2,BUTLER,Mike,12
301,Mayor,City Wide,Regular,10-02 Malmo School,Malmo School,3645,No,3,COUSINEAU,Ron,3
301,Mayor,City Wide,Regular,10-02 Malmo School,Malmo School,3645,No,4,FROST,Carla,14
301,Mayor,City Wide,Regular,10-02 Malmo School,Malmo School,3645,No,5,IVESON,Don,994
301,Mayor,City Wide,Regular,10-02 Malmo School,Malmo School,3645,No,6,KOZIAK,Don,72
301,Mayor,City Wide,Regular,10-02 Malmo School,Malmo School,3645,No,7,LIGERTWOOD,Bob (Robert),4
301,Mayor,City Wide,Regular,10-02 Malmo School,Malmo School,3645,No,8,MAK,Henry,5
301,Mayor,City Wide,Regular,10-02 Malmo School,Malmo School,3645,No,9,MUGHAL,Fahad,33
301,Mayor,City Wide,Regular,10-02 Malmo School,Malmo School,3645,No,10,NIKOLIC,Gordon,1
301,Mayor,City Wide,Regular,10-02 Malmo School,Malmo School,3645,No,11,SHEWCHUK,Steven Charles,64
301,Mayor,City Wide,Regular,10-02 Malmo School,Malmo School,3645,No,12,STEPHENS,Neil,3
301,Mayor,City Wide,Regular,10-02 Malmo School,Malmo School,3645,No,13,THOMAS,Justin,19
301,Mayor,City Wide,Regular,10-02 Malmo School,Malmo School,3645,No,14,Over Votes,,0
301,Mayor,City Wide,Regular,10-02 Malmo School,Malmo School,3645,No,15,Under Votes,,13
301,Mayor,City Wide,Regular,10-03 Parkallen School,Parkallen School,1585,No,1,BOUCHIER,Taz,21
301,Mayor,City Wide,Regular,10-03 Parkallen School,Parkallen School,1585,No,2,BUTLER,Mike,9
301,Mayor,City Wide,Regular,10-03 Parkallen School,Parkallen School,1585,No,3,COUSINEAU,Ron,2
301,Mayor,City Wide,Regular,10-03 Parkallen School,Parkallen School,1585,No,4,FROST,Carla,10
301,Mayor,City Wide,Regular,10-03 Parkallen School,Parkallen School,1585,No,5,IVESON,Don,637
301,Mayor,City Wide,Regular,10-03 Parkallen School,Parkallen School,1585,No,6,KOZIAK,Don,27
301,Mayor,City Wide,Regular,10-03 Parkallen School,Parkallen School,1585,No,7,LIGERTWOOD,Bob (Robert),8
301,Mayor,City Wide,Regular,10-03 Parkallen School,Parkallen School,1585,No,8,MAK,Henry,4
301,Mayor,City Wide,Regular,10-03 Parkallen School,Parkallen School,1585,No,9,MUGHAL,Fahad,19
301,Mayor,City Wide,Regular,10-03 Parkallen School,Parkallen School,1585,No,10,NIKOLIC,Gordon,0
301,Mayor,City Wide,Regular,10-03 Parkallen School,Parkallen School,1585,No,11,SHEWCHUK,Steven Charles,25
301,Mayor,City Wide,Regular,10-03 Parkallen School,Parkallen School,1585,No,12,STEPHENS,Neil,4
301,Mayor,City Wide,Regular,10-03 Parkallen School,Parkallen School,1585,No,13,THOMAS,Justin,15
301,Mayor,City Wide,Regular,10-03 Parkallen School,Parkallen School,1585,No,14,Over Votes,,0
301,Mayor,City Wide,Regular,10-03 Parkallen School,Parkallen School,1585,No,15,Under Votes,,10
301,Mayor,City Wide,Regular,10-04 Allendale School,Allendale School,1867,No,1,BOUCHIER,Taz,20
301,Mayor,City Wide,Regular,10-04 Allendale School,Allendale School,1867,No,2,BUTLER,Mike,11
301,Mayor,City Wide,Regular,10-04 Allendale School,Allendale School,1867,No,3,COUSINEAU,Ron,6
301,Mayor,City Wide,Regular,10-04 Allendale School,Allendale School,1867,No,4,FROST,Carla,6
301,Mayor,City Wide,Regular,10-04 Allendale School,Allendale School,1867,No,5,IVESON,Don,436
301,Mayor,City Wide,Regular,10-04 Allendale School,Allendale School,1867,No,6,KOZIAK,Don,20
301,Mayor,City Wide,Regular,10-04 Allendale School,Allendale School,1867,No,7,LIGERTWOOD,Bob (Robert),6
301,Mayor,City Wide,Regular,10-04 Allendale School,Allendale School,1867,No,8,MAK,Henry,6
301,Mayor,City Wide,Regular,10-04 Allendale School,Allendale School,1867,No,9,MUGHAL,Fahad,8
301,Mayor,City Wide,Regular,10-04 Allendale School,Allendale School,1867,No,10,NIKOLIC,Gordon,2
301,Mayor,City Wide,Regular,10-04 Allendale School,Allendale School,1867,No,11,SHEWCHUK,Steven Charles,35
301,Mayor,City Wide,Regular,10-04 Allendale School,Allendale School,1867,No,12,STEPHENS,Neil,2
301,Mayor,City Wide,Regular,10-04 Allendale School,Allendale School,1867,No,13,THOMAS,Justin,11
301,Mayor,City Wide,Regular,10-04 Allendale School,Allendale School,1867,No,14,Over Votes,,2
301,Mayor,City Wide,Regular,10-04 Allendale School,Allendale School,1867,No,15,Under Votes,,1
301,Mayor,City Wide,Regular,10-05 Mount Pleasant School,Mount Pleasant School,2629,No,1,BOUCHIER,Taz,12
301,Mayor,City Wide,Regular,10-05 Mount Pleasant School,Mount Pleasant School,2629,No,2,BUTLER,Mike,7
301,Mayor,City Wide,Regular,10-05 Mount Pleasant School,Mount Pleasant School,2629,No,3,COUSINEAU,Ron,5
301,Mayor,City Wide,Regular,10-05 Mount Pleasant School,Mount Pleasant School,2629,No,4,FROST,Carla,9
301,Mayor,City Wide,Regular,10-05 Mount Pleasant School,Mount Pleasant School,2629,No,5,IVESON,Don,632
301,Mayor,City Wide,Regular,10-05 Mount Pleasant School,Mount Pleasant School,2629,No,6,KOZIAK,Don,56
301,Mayor,City Wide,Regular,10-05 Mount Pleasant School,Mount Pleasant School,2629,No,7,LIGERTWOOD,Bob (Robert),8
301,Mayor,City Wide,Regular,10-05 Mount Pleasant School,Mount Pleasant School,2629,No,8,MAK,Henry,3
301,Mayor,City Wide,Regular,10-05 Mount Pleasant School,Mount Pleasant School,2629,No,9,MUGHAL,Fahad,22
301,Mayor,City Wide,Regular,10-05 Mount Pleasant School,Mount Pleasant School,2629,No,10,NIKOLIC,Gordon,10
301,Mayor,City Wide,Regular,10-05 Mount Pleasant School,Mount Pleasant School,2629,No,11,SHEWCHUK,Steven Charles,56
301,Mayor,City Wide,Regular,10-05 Mount Pleasant School,Mount Pleasant School,2629,No,12,STEPHENS,Neil,5
301,Mayor,City Wide,Regular,10-05 Mount Pleasant School,Mount Pleasant School,2629,No,13,THOMAS,Justin,26
301,Mayor,City Wide,Regular,10-05 Mount Pleasant School,Mount Pleasant School,2629,No,14,Over Votes,,0
301,Mayor,City Wide,Regular,10-05 Mount Pleasant School,Mount Pleasant School,2629,No,15,Under Votes,,10
301,Mayor,City Wide,Regular,10-06 L.Y. Cairns School,L.Y. Cairns School,3057,No,1,BOUCHIER,Taz,12
301,Mayor,City Wide,Regular,10-06 L.Y. Cairns School,L.Y. Cairns School,3057,No,2,BUTLER,Mike,14
301,Mayor,City Wide,Regular,10-06 L.Y. Cairns School,L.Y. Cairns School,3057,No,3,COUSINEAU,Ron,1
301,Mayor,City Wide,Regular,10-06 L.Y. Cairns School,L.Y. Cairns School,3057,No,4,FROST,Carla,10
301,Mayor,City Wide,Regular,10-06 L.Y. Cairns School,L.Y. Cairns School,3057,No,5,IVESON,Don,349
301,Mayor,City Wide,Regular,10-06 L.Y. Cairns School,L.Y. Cairns School,3057,No,6,KOZIAK,Don,26
301,Mayor,City Wide,Regular,10-06 L.Y. Cairns School,L.Y. Cairns School,3057,No,7,LIGERTWOOD,Bob (Robert),2
301,Mayor,City Wide,Regular,10-06 L.Y. Cairns School,L.Y. Cairns School,3057,No,8,MAK,Henry,0
301,Mayor,City Wide,Regular,10-06 L.Y. Cairns School,L.Y. Cairns School,3057,No,9,MUGHAL,Fahad,14
301,Mayor,City Wide,Regular,10-06 L.Y. Cairns School,L.Y. Cairns School,3057,No,10,NIKOLIC,Gordon,2
301,Mayor,City Wide,Regular,10-06 L.Y. Cairns School,L.Y. Cairns School,3057,No,11,SHEWCHUK,Steven Charles,32
301,Mayor,City Wide,Regular,10-06 L.Y. Cairns School,L.Y. Cairns School,3057,No,12,STEPHENS,Neil,3
301,Mayor,City Wide,Regular,10-06 L.Y. Cairns School,L.Y. Cairns School,3057,No,13,THOMAS,Justin,14
301,Mayor,City Wide,Regular,10-06 L.Y. Cairns School,L.Y. Cairns School,3057,No,14,Over Votes,,0
301,Mayor,City Wide,Regular,10-06 L.Y. Cairns School,L.Y. Cairns School,3057,No,15,Under Votes,,3
301,Mayor,City Wide,Regular,10-07 Vernon Barford School,Vernon Barford School,1986,No,1,BOUCHIER,Taz,12
301,Mayor,City Wide,Regular,10-07 Vernon Barford School,Vernon Barford School,1986,No,2,BUTLER,Mike,19
301,Mayor,City Wide,Regular,10-07 Vernon Barford School,Vernon Barford School,1986,No,3,COUSINEAU,Ron,9
301,Mayor,City Wide,Regular,10-07 Vernon Barford School,Vernon Barford School,1986,No,4,FROST,Carla,5
301,Mayor,City Wide,Regular,10-07 Vernon Barford School,Vernon Barford School,1986,No,5,IVESON,Don,657
301,Mayor,City Wide,Regular,10-07 Vernon Barford School,Vernon Barford School,1986,No,6,KOZIAK,Don,87
301,Mayor,City Wide,Regular,10-07 Vernon Barford School,Vernon Barford School,1986,No,7,LIGERTWOOD,Bob (Robert),11
301,Mayor,City Wide,Regular,10-07 Vernon Barford School,Vernon Barford School,1986,No,8,MAK,Henry,10
301,Mayor,City Wide,Regular,10-07 Vernon Barford School,Vernon Barford School,1986,No,9,MUGHAL,Fahad,56
301,Mayor,City Wide,Regular,10-07 Vernon Barford School,Vernon Barford School,1986,No,10,NIKOLIC,Gordon,3
301,Mayor,City Wide,Regular,10-07 Vernon Barford School,Vernon Barford School,1986,No,11,SHEWCHUK,Steven Charles,72
301,Mayor,City Wide,Regular,10-07 Vernon Barford School,Vernon Barford School,1986,No,12,STEPHENS,Neil,8
301,Mayor,City Wide,Regular,10-07 Vernon Barford School,Vernon Barford School,1986,No,13,THOMAS,Justin,27
301,Mayor,City Wide,Regular,10-07 Vernon Barford School,Vernon Barford School,1986,No,14,Over Votes,,1
301,Mayor,City Wide,Regular,10-07 Vernon Barford School,Vernon Barford School,1986,No,15,Under Votes,,27
301,Mayor,City Wide,Regular,10-08 St. Boniface School,St. Boniface School,2393,No,1,BOUCHIER,Taz,6
301,Mayor,City Wide,Regular,10-08 St. Boniface School,St. Boniface School,2393,No,2,BUTLER,Mike,6
301,Mayor,City Wide,Regular,10-08 St. Boniface School,St. Boniface School,2393,No,3,COUSINEAU,Ron,2
301,Mayor,City Wide,Regular,10-08 St. Boniface School,St. Boniface School,2393,No,4,FROST,Carla,9
301,Mayor,City Wide,Regular,10-08 St. Boniface School,St. Boniface School,2393,No,5,IVESON,Don,542
301,Mayor,City Wide,Regular,10-08 St. Boniface School,St. Boniface School,2393,No,6,KOZIAK,Don,44
301,Mayor,City Wide,Regular,10-08 St. Boniface School,St. Boniface School,2393,No,7,LIGERTWOOD,Bob (Robert),2
301,Mayor,City Wide,Regular,10-08 St. Boniface School,St. Boniface School,2393,No,8,MAK,Henry,5
301,Mayor,City Wide,Regular,10-08 St. Boniface School,St. Boniface School,2393,No,9,MUGHAL,Fahad,22
301,Mayor,City Wide,Regular,10-08 St. Boniface School,St. Boniface School,2393,No,10,NIKOLIC,Gordon,0
301,Mayor,City Wide,Regular,10-08 St. Boniface School,St. Boniface School,2393,No,11,SHEWCHUK,Steven Charles,36
301,Mayor,City Wide,Regular,10-08 St. Boniface School,St. Boniface School,2393,No,12,STEPHENS,Neil,2
301,Mayor,City Wide,Regular,10-08 St. Boniface School,St. Boniface School,2393,No,13,THOMAS,Justin,11
301,Mayor,City Wide,Regular,10-08 St. Boniface School,St. Boniface School,2393,No,14,Over Votes,,0
301,Mayor,City Wide,Regular,10-08 St. Boniface School,St. Boniface School,2393,No,15,Under Votes,,5
301,Mayor,City Wide,Regular,10-09 St. Stanislaus School,St. Stanislaus School,2950,No,1,BOUCHIER,Taz,15
301,Mayor,City Wide,Regular,10-09 St. Stanislaus School,St. Stanislaus School,2950,No,2,BUTLER,Mike,29
301,Mayor,City Wide,Regular,10-09 St. Stanislaus School,St. Stanislaus School,2950,No,3,COUSINEAU,Ron,7
301,Mayor,City Wide,Regular,10-09 St. Stanislaus School,St. Stanislaus School,2950,No,4,FROST,Carla,15
301,Mayor,City Wide,Regular,10-09 St. Stanislaus School,St. Stanislaus School,2950,No,5,IVESON,Don,983
301,Mayor,City Wide,Regular,10-09 St. Stanislaus School,St. Stanislaus School,2950,No,6,KOZIAK,Don,76
301,Mayor,City Wide,Regular,10-09 St. Stanislaus School,St. Stanislaus School,2950,No,7,LIGERTWOOD,Bob (Robert),11
